date,close,close_timestamp,n_bars
2015-05-05,14.3,2015-05-05,390
2015-05-06,15.04,2015-05-06,390
2015-05-07,15.24,2015-05-07,390
2015-05-08,12.9,2015-05-08,390
2015-05-11,13.61,2015-05-11,390
2015-05-12,13.97,2015-05-12,390
2015-05-13,13.76,2015-05-13,390
2015-05-14,12.77,2015-05-14,390
2015-05-15,12.36,2015-05-15,390
2015-05-18,12.74,2015-05-18,390
2015-05-19,12.85,2015-05-19,390
2015-05-20,12.88,2015-05-20,390
2015-05-21,12.22,2015-05-21,390
2015-05-22,12.21,2015-05-22,390
2015-05-26,14.25,2015-05-26,390
2015-05-27,13.27,2015-05-27,390
2015-05-28,13.5,2015-05-28,390
2015-05-29,14.15,2015-05-29,390
2015-06-01,14.07,2015-06-01,390
2015-06-02,14.29,2015-06-02,390
2015-06-03,13.7,2015-06-03,390
2015-06-04,14.92,2015-06-04,390
2015-06-05,14.31,2015-06-05,390
2015-06-08,15.19,2015-06-08,390
2015-06-09,14.79,2015-06-09,390
2015-06-10,13.5,2015-06-10,390
2015-06-11,12.69,2015-06-11,390
2015-06-12,13.88,2015-06-12,390
2015-06-15,15.39,2015-06-15,390
2015-06-16,14.86,2015-06-16,390
2015-06-17,14.39,2015-06-17,390
2015-06-18,13.22,2015-06-18,390
2015-06-19,13.98,2015-06-19,390
2015-06-22,12.7,2015-06-22,390
2015-06-23,12.16,2015-06-23,390
2015-06-24,13.23,2015-06-24,390
2015-06-25,14.12,2015-06-25,390
2015-06-26,14.19,2015-06-26,390
2015-06-29,19.2,2015-06-29,390
2015-06-30,18.55,2015-06-30,390
2015-07-01,16.11,2015-07-01,390
2015-07-02,17.01,2015-07-02,390
2015-07-06,17.37,2015-07-06,390
2015-07-07,16.1,2015-07-07,390
2015-07-08,19.73,2015-07-08,390
2015-07-09,19.62,2015-07-09,390
2015-07-10,16.73,2015-07-10,390
2015-07-13,13.94,2015-07-13,390
2015-07-14,13.33,2015-07-14,390
2015-07-15,13.7,2015-07-15,390
2015-07-16,12.12,2015-07-16,390
2015-07-17,12.05,2015-07-17,390
2015-07-20,12.37,2015-07-20,390
2015-07-21,12.34,2015-07-21,390
2015-07-22,12.18,2015-07-22,390
2015-07-23,12.84,2015-07-23,390
2015-07-24,13.92,2015-07-24,390
2015-07-27,15.86,2015-07-27,390
2015-07-28,13.44,2015-07-28,390
2015-07-29,12.47,2015-07-29,390
2015-07-30,12.22,2015-07-30,390
2015-07-31,12.18,2015-07-31,390
2015-08-03,12.59,2015-08-03,390
2015-08-04,12.84,2015-08-04,390
2015-08-05,12.4,2015-08-05,390
2015-08-06,13.98,2015-08-06,390
2015-08-07,13.29,2015-08-07,390
2015-08-10,12.22,2015-08-10,390
2015-08-11,13.79,2015-08-11,390
2015-08-12,13.82,2015-08-12,390
2015-08-13,13.53,2015-08-13,390
2015-08-14,12.95,2015-08-14,390
2015-08-17,13.05,2015-08-17,390
2015-08-18,13.85,2015-08-18,389
2015-08-19,15.09,2015-08-19,390
2015-08-20,18.89,2015-08-20,390
2015-08-21,27.68,2015-08-21,390
2015-08-24,39.65,2015-08-24,387
2015-08-25,37.42,2015-08-25,390
2015-08-26,29.88,2015-08-26,390
2015-08-27,26.18,2015-08-27,390
2015-08-28,27.07,2015-08-28,390
2015-08-31,28.41,2015-08-31,390
2015-09-01,32.31,2015-09-01,390
2015-09-02,26.17,2015-09-02,390
2015-09-03,25.52,2015-09-03,390
2015-09-04,27.87,2015-09-04,390
2015-09-08,24.77,2015-09-08,390
2015-09-09,26.49,2015-09-09,390
2015-09-10,24.98,2015-09-10,390
2015-09-11,23.48,2015-09-11,390
2015-09-14,24.25,2015-09-14,390
2015-09-15,22.55,2015-09-15,390
2015-09-16,21.78,2015-09-16,390
2015-09-17,21.42,2015-09-17,390
2015-09-18,23.22,2015-09-18,390
2015-09-21,20.43,2015-09-21,390
2015-09-22,22.81,2015-09-22,390
2015-09-23,22.02,2015-09-23,390
2015-09-24,23.14,2015-09-24,390
2015-09-25,23.24,2015-09-25,390
2015-09-28,27.52,2015-09-28,390
2015-09-29,26.69,2015-09-29,390
2015-09-30,24.34,2015-09-30,390
2015-10-01,22.75,2015-10-01,390
2015-10-02,20.96,2015-10-02,390
2015-10-05,19.27,2015-10-05,390
2015-10-06,19.39,2015-10-06,390
2015-10-07,18.39,2015-10-07,390
2015-10-08,17.68,2015-10-08,390
2015-10-09,17.07,2015-10-09,390
2015-10-12,16.29,2015-10-12,390
2015-10-13,17.54,2015-10-13,390
2015-10-14,17.8,2015-10-14,390
2015-10-15,16.3,2015-10-15,390
2015-10-16,15.3,2015-10-16,390
2015-10-19,14.9,2015-10-19,390
2015-10-20,15.5,2015-10-20,390
2015-10-21,16.34,2015-10-21,390
2015-10-22,14.87,2015-10-22,390
2015-10-23,14.38,2015-10-23,390
2015-10-26,15.26,2015-10-26,390
2015-10-27,15.5,2015-10-27,390
2015-10-28,14.2,2015-10-28,390
2015-10-29,14.74,2015-10-29,390
2015-10-30,15.25,2015-10-30,390
2015-11-02,14.14,2015-11-02,390
2015-11-03,14.66,2015-11-03,390
2015-11-04,15.41,2015-11-04,390
2015-11-05,15.19,2015-11-05,390
2015-11-06,14.37,2015-11-06,390
2015-11-09,16.28,2015-11-09,390
2015-11-10,15.39,2015-11-10,390
2015-11-11,16.04,2015-11-11,390
2015-11-12,18.18,2015-11-12,390
2015-11-13,20.35,2015-11-13,390
2015-11-16,17.97,2015-11-16,390
2015-11-17,18.92,2015-11-17,390
2015-11-18,16.85,2015-11-18,390
2015-11-19,17.07,2015-11-19,390
2015-11-20,15.81,2015-11-20,390
2015-11-23,15.69,2015-11-23,390
2015-11-24,15.7,2015-11-24,390
2015-11-25,15.18,2015-11-25,390
2015-11-27,15.12,2015-11-27,224
2015-11-30,16.23,2015-11-30,390
2015-12-01,14.71,2015-12-01,390
2015-12-02,16.05,2015-12-02,390
2015-12-03,18.35,2015-12-03,390
2015-12-04,14.97,2015-12-04,390
2015-12-07,16.14,2015-12-07,390
2015-12-08,17.45,2015-12-08,390
2015-12-09,19.23,2015-12-09,390
2015-12-10,19.28,2015-12-10,390
2015-12-11,24.59,2015-12-11,390
2015-12-14,22.34,2015-12-14,389
2015-12-15,21.08,2015-12-15,390
2015-12-16,17.75,2015-12-16,390
2015-12-17,18.72,2015-12-17,390
2015-12-18,20.58,2015-12-18,390
2015-12-21,18.88,2015-12-21,390
2015-12-22,16.85,2015-12-22,390
2015-12-23,15.35,2015-12-23,390
2015-12-24,15.74,2015-12-24,224
2015-12-28,17.03,2015-12-28,390
2015-12-29,16.13,2015-12-29,390
2015-12-30,17.32,2015-12-30,390
2015-12-31,18.59,2015-12-31,390
2016-01-04,21.01,2016-01-04,390
2016-01-05,19.37,2016-01-05,390
2016-01-06,20.44,2016-01-06,390
2016-01-07,24.81,2016-01-07,390
2016-01-08,26.76,2016-01-08,390
2016-01-11,24.28,2016-01-11,390
2016-01-12,22.14,2016-01-12,390
2016-01-13,25.21,2016-01-13,390
2016-01-14,23.92,2016-01-14,390
2016-01-15,27.17,2016-01-15,390
2016-01-19,25.96,2016-01-19,390
2016-01-20,27.65,2016-01-20,390
2016-01-21,26.84,2016-01-21,390
2016-01-22,22.31,2016-01-22,390
2016-01-25,24.19,2016-01-25,390
2016-01-26,22.51,2016-01-26,390
2016-01-27,23.3,2016-01-27,390
2016-01-28,22.1,2016-01-28,390
2016-01-29,20.18,2016-01-29,390
2016-02-01,19.97,2016-02-01,390
2016-02-02,21.98,2016-02-02,390
2016-02-03,21.68,2016-02-03,390
2016-02-04,21.88,2016-02-04,390
2016-02-05,23.45,2016-02-05,390
2016-02-08,26.18,2016-02-08,390
2016-02-09,26.48,2016-02-09,390
2016-02-10,26.34,2016-02-10,390
2016-02-11,28.35,2016-02-11,390
2016-02-12,25.29,2016-02-12,390
2016-02-16,23.97,2016-02-16,390
2016-02-17,22.35,2016-02-17,390
2016-02-18,21.64,2016-02-18,390
2016-02-19,20.59,2016-02-19,390
2016-02-22,19.28,2016-02-22,390
2016-02-23,20.91,2016-02-23,390
2016-02-24,20.85,2016-02-24,390
2016-02-25,19.22,2016-02-25,390
2016-02-26,19.69,2016-02-26,390
2016-02-29,20.63,2016-02-29,390
2016-03-01,17.77,2016-03-01,390
2016-03-02,16.82,2016-03-02,390
2016-03-03,16.64,2016-03-03,390
2016-03-04,16.73,2016-03-04,390
2016-03-07,17.22,2016-03-07,390
2016-03-08,18.61,2016-03-08,390
2016-03-09,18.38,2016-03-09,390
2016-03-10,18.05,2016-03-10,390
2016-03-11,16.55,2016-03-11,390
2016-03-14,16.88,2016-03-14,390
2016-03-15,17.01,2016-03-15,390
2016-03-16,15.03,2016-03-16,382
2016-03-17,14.4,2016-03-17,390
2016-03-18,13.96,2016-03-18,390
2016-03-21,13.89,2016-03-21,390
2016-03-22,14.25,2016-03-22,390
2016-03-23,14.89,2016-03-23,390
2016-03-24,14.82,2016-03-24,390
2016-03-28,15.23,2016-03-28,390
2016-03-29,13.86,2016-03-29,390
2016-03-30,13.49,2016-03-30,390
2016-03-31,14.04,2016-03-31,390
2016-04-01,13.11,2016-04-01,390
2016-04-04,14.07,2016-04-04,390
2016-04-05,15.5,2016-04-05,390
2016-04-06,14.08,2016-04-06,390
2016-04-07,16.17,2016-04-07,390
2016-04-08,15.38,2016-04-08,390
2016-04-11,16.07,2016-04-11,390
2016-04-12,14.98,2016-04-12,390
2016-04-13,13.82,2016-04-13,390
2016-04-14,13.73,2016-04-14,390
2016-04-15,13.7,2016-04-15,750
2016-04-18,13.36,2016-04-18,750
2016-04-19,13.26,2016-04-19,750
2016-04-20,13.26,2016-04-20,750
2016-04-21,13.67,2016-04-21,750
2016-04-22,13.26,2016-04-22,750
2016-04-25,14.1,2016-04-25,750
2016-04-26,13.92,2016-04-26,750
2016-04-27,13.9,2016-04-27,677
2016-04-28,15.42,2016-04-28,750
2016-04-29,15.67,2016-04-29,750
2016-05-02,14.64,2016-05-02,751
2016-05-03,15.53,2016-05-03,750
2016-05-04,16.14,2016-05-04,676
2016-05-05,15.95,2016-05-05,750
2016-05-06,14.74,2016-05-06,750
2016-05-09,14.56,2016-05-09,750
2016-05-10,13.61,2016-05-10,750
2016-05-11,14.57,2016-05-11,710
2016-05-12,14.36,2016-05-12,750
2016-05-13,15.08,2016-05-13,750
2016-05-16,14.62,2016-05-16,750
2016-05-17,15.66,2016-05-17,750
2016-05-18,15.9,2016-05-18,675
2016-05-19,16.45,2016-05-19,750
2016-05-20,15.2,2016-05-20,750
2016-05-23,15.71,2016-05-23,750
2016-05-24,14.54,2016-05-24,750
2016-05-25,13.96,2016-05-25,675
2016-05-26,13.58,2016-05-26,750
2016-05-27,13.09,2016-05-27,750
2016-05-31,14.51,2016-05-31,750
2016-06-01,14.24,2016-06-01,676
2016-06-02,13.63,2016-06-02,750
2016-06-03,13.38,2016-06-03,750
2016-06-06,13.63,2016-06-06,750
2016-06-07,13.91,2016-06-07,750
2016-06-08,14.06,2016-06-08,675
2016-06-09,14.55,2016-06-09,750
2016-06-10,16.96,2016-06-10,750
2016-06-13,20.88,2016-06-13,750
2016-06-14,20.49,2016-06-14,750
2016-06-15,20.11,2016-06-15,702
2016-06-16,19.43,2016-06-16,750
2016-06-17,19.16,2016-06-17,750
2016-06-20,18.26,2016-06-20,750
2016-06-21,18.51,2016-06-21,750
2016-06-22,21.04,2016-06-22,675
2016-06-23,17.51,2016-06-23,750
2016-06-24,24.6,2016-06-24,750
2016-06-27,23.46,2016-06-27,750
2016-06-28,18.87,2016-06-28,750
2016-06-29,16.96,2016-06-29,676
2016-06-30,16.01,2016-06-30,750
2016-07-01,14.78,2016-07-01,750
2016-07-05,15.77,2016-07-05,750
2016-07-06,15.19,2016-07-06,676
2016-07-07,14.98,2016-07-07,750
2016-07-08,13.27,2016-07-08,749
2016-07-11,13.64,2016-07-11,750
2016-07-12,13.5,2016-07-12,750
2016-07-13,12.99,2016-07-13,676
2016-07-14,12.9,2016-07-14,750
2016-07-15,12.45,2016-07-15,750
2016-07-18,12.42,2016-07-18,750
2016-07-19,12.18,2016-07-19,750
2016-07-20,11.72,2016-07-20,675
2016-07-21,12.73,2016-07-21,750
2016-07-22,11.99,2016-07-22,750
2016-07-25,12.9,2016-07-25,750
2016-07-26,12.97,2016-07-26,735
2016-07-27,12.73,2016-07-27,676
2016-07-28,12.73,2016-07-28,750
2016-07-29,12.03,2016-07-29,750
2016-08-01,12.44,2016-08-01,750
2016-08-02,13.32,2016-08-02,750
2016-08-03,12.86,2016-08-03,675
2016-08-04,12.36,2016-08-04,750
2016-08-05,11.26,2016-08-05,750
2016-08-08,11.46,2016-08-08,750
2016-08-09,11.64,2016-08-09,750
2016-08-10,12.06,2016-08-10,676
2016-08-11,11.74,2016-08-11,750
2016-08-12,11.49,2016-08-12,750
2016-08-15,11.82,2016-08-15,750
2016-08-16,12.63,2016-08-16,750
2016-08-17,12.18,2016-08-17,750
2016-08-18,11.44,2016-08-18,750
2016-08-19,11.46,2016-08-19,750
2016-08-22,12.26,2016-08-22,750
2016-08-23,12.39,2016-08-23,750
2016-08-24,13.48,2016-08-24,750
2016-08-25,13.7,2016-08-25,750
2016-08-26,13.73,2016-08-26,750
2016-08-29,13.06,2016-08-29,750
2016-08-30,13.07,2016-08-30,750
2016-08-31,13.48,2016-08-31,750
2016-09-01,13.51,2016-09-01,749
2016-09-02,11.92,2016-09-02,750
2016-09-06,11.96,2016-09-06,750
2016-09-07,11.91,2016-09-07,750
2016-09-08,12.28,2016-09-08,750
2016-09-09,17.17,2016-09-09,750
2016-09-12,15.13,2016-09-12,750
2016-09-13,18.13,2016-09-13,750
2016-09-14,17.66,2016-09-14,750
2016-09-15,16.13,2016-09-15,750
2016-09-16,15.47,2016-09-16,750
2016-09-19,15.56,2016-09-19,750
2016-09-20,15.82,2016-09-20,750
2016-09-21,13.18,2016-09-21,750
2016-09-22,11.99,2016-09-22,750
2016-09-23,12.16,2016-09-23,750
2016-09-26,14.47,2016-09-26,750
2016-09-27,13.04,2016-09-27,750
2016-09-28,12.42,2016-09-28,750
2016-09-29,14.33,2016-09-29,750
2016-09-30,13.23,2016-09-30,750
2016-10-03,13.5,2016-10-03,750
2016-10-04,13.79,2016-10-04,750
2016-10-05,13.06,2016-10-05,750
2016-10-06,12.91,2016-10-06,750
2016-10-07,13.42,2016-10-07,750
2016-10-10,13.49,2016-10-10,750
2016-10-11,15.45,2016-10-11,750
2016-10-12,15.78,2016-10-12,750
2016-10-13,16.56,2016-10-13,750
2016-10-14,16.0,2016-10-14,750
2016-10-17,16.24,2016-10-17,750
2016-10-18,15.2,2016-10-18,750
2016-10-19,14.38,2016-10-19,750
2016-10-20,13.83,2016-10-20,750
2016-10-21,13.39,2016-10-21,750
2016-10-24,13.06,2016-10-24,750
2016-10-25,13.59,2016-10-25,750
2016-10-26,14.3,2016-10-26,750
2016-10-27,15.05,2016-10-27,750
2016-10-28,16.17,2016-10-28,750
2016-10-31,17.24,2016-10-31,750
2016-11-01,18.35,2016-11-01,750
2016-11-02,19.25,2016-11-02,750
2016-11-03,22.15,2016-11-03,750
2016-11-04,22.84,2016-11-04,750
2016-11-07,18.8,2016-11-07,750
2016-11-08,18.27,2016-11-08,750
2016-11-09,14.72,2016-11-09,750
2016-11-10,15.03,2016-11-10,750
2016-11-11,14.29,2016-11-11,750
2016-11-14,14.54,2016-11-14,750
2016-11-15,13.47,2016-11-15,750
2016-11-16,13.74,2016-11-16,750
2016-11-17,13.33,2016-11-17,750
2016-11-18,12.94,2016-11-18,750
2016-11-21,12.21,2016-11-21,750
2016-11-22,12.31,2016-11-22,750
2016-11-23,12.39,2016-11-23,750
2016-11-25,12.34,2016-11-25,726
2016-11-28,13.09,2016-11-28,750
2016-11-29,12.89,2016-11-29,750
2016-11-30,13.35,2016-11-30,750
2016-12-01,14.18,2016-12-01,750
2016-12-02,14.07,2016-12-02,750
2016-12-05,12.21,2016-12-05,750
2016-12-06,11.75,2016-12-06,750
2016-12-07,12.12,2016-12-07,750
2016-12-08,12.4,2016-12-08,750
2016-12-09,11.72,2016-12-09,750
2016-12-12,12.62,2016-12-12,750
2016-12-13,12.77,2016-12-13,750
2016-12-14,13.23,2016-12-14,750
2016-12-15,12.79,2016-12-15,750
2016-12-16,12.19,2016-12-16,750
2016-12-19,11.72,2016-12-19,750
2016-12-20,11.47,2016-12-20,750
2016-12-21,11.26,2016-12-21,750
2016-12-22,11.47,2016-12-22,750
2016-12-23,11.45,2016-12-23,750
2016-12-27,11.93,2016-12-27,750
2016-12-28,12.9,2016-12-28,750
2016-12-29,13.41,2016-12-29,750
2016-12-30,14.15,2016-12-30,750
2017-01-03,12.96,2017-01-03,750
2017-01-04,11.83,2017-01-04,750
2017-01-05,11.69,2017-01-05,750
2017-01-06,11.37,2017-01-06,750
2017-01-09,11.62,2017-01-09,750
2017-01-10,11.5,2017-01-10,750
2017-01-11,11.26,2017-01-11,750
2017-01-12,11.47,2017-01-12,750
2017-01-13,11.32,2017-01-13,750
2017-01-17,11.9,2017-01-17,750
2017-01-18,12.44,2017-01-18,750
2017-01-19,12.87,2017-01-19,750
2017-01-20,11.61,2017-01-20,750
2017-01-23,11.82,2017-01-23,750
2017-01-24,11.06,2017-01-24,750
2017-01-25,10.69,2017-01-25,750
2017-01-26,10.74,2017-01-26,750
2017-01-27,10.5,2017-01-27,750
2017-01-30,11.91,2017-01-30,750
2017-01-31,11.97,2017-01-31,750
2017-02-01,11.67,2017-02-01,750
2017-02-02,11.88,2017-02-02,750
2017-02-03,10.82,2017-02-03,750
2017-02-06,11.24,2017-02-06,750
2017-02-07,11.31,2017-02-07,750
2017-02-08,11.35,2017-02-08,750
2017-02-09,10.98,2017-02-09,750
2017-02-10,10.87,2017-02-10,750
2017-02-13,11.14,2017-02-13,750
2017-02-14,10.86,2017-02-14,750
2017-02-15,11.93,2017-02-15,750
2017-02-16,11.83,2017-02-16,750
2017-02-17,11.41,2017-02-17,750
2017-02-21,11.56,2017-02-21,750
2017-02-22,11.71,2017-02-22,750
2017-02-23,11.79,2017-02-23,750
2017-02-24,11.36,2017-02-24,750
2017-02-27,12.1,2017-02-27,750
2017-02-28,12.8,2017-02-28,750
2017-03-01,12.4,2017-03-01,750
2017-03-02,11.96,2017-03-02,750
2017-03-03,10.99,2017-03-03,750
2017-03-06,11.17,2017-03-06,750
2017-03-07,11.47,2017-03-07,750
2017-03-08,11.73,2017-03-08,750
2017-03-09,12.3,2017-03-09,750
2017-03-10,11.59,2017-03-10,750
2017-03-13,11.31,2017-03-13,750
2017-03-14,12.3,2017-03-14,750
2017-03-15,11.5,2017-03-15,750
2017-03-16,11.22,2017-03-16,750
2017-03-17,11.22,2017-03-17,750
2017-03-20,11.35,2017-03-20,750
2017-03-21,12.63,2017-03-21,750
2017-03-22,12.66,2017-03-22,750
2017-03-23,13.14,2017-03-23,750
2017-03-24,13.0,2017-03-24,750
2017-03-27,12.59,2017-03-27,750
2017-03-28,11.49,2017-03-28,750
2017-03-29,11.41,2017-03-29,750
2017-03-30,11.6,2017-03-30,750
2017-03-31,12.29,2017-03-31,750
2017-04-03,12.32,2017-04-03,750
2017-04-04,11.82,2017-04-04,750
2017-04-05,12.55,2017-04-05,750
2017-04-06,12.43,2017-04-06,750
2017-04-07,12.83,2017-04-07,750
2017-04-10,13.99,2017-04-10,750
2017-04-11,15.1,2017-04-11,750
2017-04-12,15.7,2017-04-12,750
2017-04-13,16.01,2017-04-13,750
2017-04-17,14.65,2017-04-17,750
2017-04-18,14.39,2017-04-18,750
2017-04-19,15.0,2017-04-19,750
2017-04-20,14.09,2017-04-20,750
2017-04-21,14.66,2017-04-21,750
2017-04-24,10.88,2017-04-24,750
2017-04-25,10.78,2017-04-25,750
2017-04-26,10.77,2017-04-26,750
2017-04-27,10.44,2017-04-27,750
2017-04-28,10.84,2017-04-28,750
2017-05-01,10.18,2017-05-01,750
2017-05-02,10.47,2017-05-02,750
2017-05-03,10.64,2017-05-03,750
2017-05-04,10.42,2017-05-04,750
2017-05-05,10.63,2017-05-05,750
2017-05-08,9.72,2017-05-08,750
2017-05-09,9.98,2017-05-09,750
2017-05-10,10.07,2017-05-10,750
2017-05-11,10.56,2017-05-11,750
2017-05-12,10.4,2017-05-12,750
2017-05-15,10.28,2017-05-15,750
2017-05-16,10.56,2017-05-16,750
2017-05-17,15.2,2017-05-17,750
2017-05-18,14.53,2017-05-18,750
2017-05-19,12.29,2017-05-19,750
2017-05-22,10.95,2017-05-22,750
2017-05-23,10.73,2017-05-23,750
2017-05-24,9.98,2017-05-24,750
2017-05-25,10.06,2017-05-25,750
2017-05-26,9.79,2017-05-26,750
2017-05-30,10.31,2017-05-30,750
2017-05-31,10.62,2017-05-31,750
2017-06-01,9.87,2017-06-01,750
2017-06-02,9.73,2017-06-02,750
2017-06-05,9.93,2017-06-05,750
2017-06-06,10.56,2017-06-06,750
2017-06-07,10.38,2017-06-07,750
2017-06-08,10.16,2017-06-08,750
2017-06-09,10.83,2017-06-09,750
2017-06-12,11.37,2017-06-12,750
2017-06-13,10.38,2017-06-13,750
2017-06-14,10.59,2017-06-14,750
2017-06-15,11.06,2017-06-15,750
2017-06-16,10.33,2017-06-16,750
2017-06-19,10.25,2017-06-19,750
2017-06-20,10.98,2017-06-20,750
2017-06-21,10.8,2017-06-21,750
2017-06-22,10.46,2017-06-22,750
2017-06-23,9.99,2017-06-23,750
2017-06-26,9.84,2017-06-26,750
2017-06-27,11.25,2017-06-27,750
2017-06-28,10.04,2017-06-28,750
2017-06-29,11.56,2017-06-29,750
2017-06-30,11.06,2017-06-30,750
2017-07-03,11.22,2017-07-03,584
2017-07-05,10.97,2017-07-05,750
2017-07-06,12.67,2017-07-06,750
2017-07-07,11.21,2017-07-07,750
2017-07-10,11.02,2017-07-10,750
2017-07-11,10.96,2017-07-11,750
2017-07-12,10.22,2017-07-12,750
2017-07-13,10.0,2017-07-13,750
2017-07-14,9.7,2017-07-14,750
2017-07-17,9.92,2017-07-17,750
2017-07-18,9.95,2017-07-18,750
2017-07-19,9.78,2017-07-19,750
2017-07-20,9.51,2017-07-20,750
2017-07-21,9.36,2017-07-21,750
2017-07-24,9.42,2017-07-24,750
2017-07-25,9.51,2017-07-25,750
2017-07-26,9.46,2017-07-26,750
2017-07-27,10.08,2017-07-27,750
2017-07-28,10.28,2017-07-28,750
2017-07-31,10.51,2017-07-31,750
2017-08-01,10.01,2017-08-01,750
2017-08-02,10.24,2017-08-02,750
2017-08-03,10.47,2017-08-03,750
2017-08-04,10.0,2017-08-04,750
2017-08-07,9.91,2017-08-07,750
2017-08-08,11.12,2017-08-08,750
2017-08-09,11.42,2017-08-09,750
2017-08-10,15.9,2017-08-10,750
2017-08-11,15.61,2017-08-11,750
2017-08-14,12.41,2017-08-14,750
2017-08-15,11.98,2017-08-15,750
2017-08-16,11.79,2017-08-16,740
2017-08-17,15.56,2017-08-17,750
2017-08-18,14.33,2017-08-18,750
2017-08-21,13.18,2017-08-21,750
2017-08-22,11.46,2017-08-22,750
2017-08-23,11.99,2017-08-23,750
2017-08-24,12.46,2017-08-24,750
2017-08-25,11.27,2017-08-25,750
2017-08-28,11.36,2017-08-28,750
2017-08-29,11.82,2017-08-29,750
2017-08-30,11.12,2017-08-30,750
2017-08-31,10.67,2017-08-31,750
2017-09-01,10.23,2017-09-01,750
2017-09-05,12.5,2017-09-05,750
2017-09-06,11.69,2017-09-06,750
2017-09-07,11.58,2017-09-07,750
2017-09-08,12.3,2017-09-08,750
2017-09-11,10.78,2017-09-11,750
2017-09-12,10.6,2017-09-12,750
2017-09-13,10.41,2017-09-13,750
2017-09-14,10.42,2017-09-14,750
2017-09-15,10.15,2017-09-15,750
2017-09-18,10.1,2017-09-18,750
2017-09-19,10.12,2017-09-19,750
2017-09-20,9.71,2017-09-20,750
2017-09-21,9.72,2017-09-21,750
2017-09-22,9.59,2017-09-22,750
2017-09-25,10.27,2017-09-25,750
2017-09-26,10.16,2017-09-26,750
2017-09-27,9.8,2017-09-27,750
2017-09-28,9.58,2017-09-28,750
2017-09-29,9.43,2017-09-29,750
2017-10-02,9.49,2017-10-02,750
2017-10-03,9.55,2017-10-03,750
2017-10-04,9.71,2017-10-04,750
2017-10-05,9.23,2017-10-05,750
2017-10-06,9.56,2017-10-06,750
2017-10-09,10.37,2017-10-09,750
2017-10-10,10.06,2017-10-10,750
2017-10-11,9.78,2017-10-11,750
2017-10-12,9.91,2017-10-12,750
2017-10-13,9.61,2017-10-13,750
2017-10-16,9.9,2017-10-16,750
2017-10-17,10.27,2017-10-17,750
2017-10-18,10.1,2017-10-18,750
2017-10-19,10.04,2017-10-19,750
2017-10-20,9.81,2017-10-20,750
2017-10-23,10.84,2017-10-23,750
2017-10-24,11.06,2017-10-24,750
2017-10-25,11.52,2017-10-25,750
2017-10-26,11.64,2017-10-26,750
2017-10-27,9.81,2017-10-27,750
2017-10-30,10.45,2017-10-30,750
2017-10-31,10.17,2017-10-31,750
2017-11-01,10.12,2017-11-01,750
2017-11-02,9.83,2017-11-02,750
2017-11-03,9.03,2017-11-03,750
2017-11-06,9.44,2017-11-06,750
2017-11-07,9.96,2017-11-07,750
2017-11-08,9.73,2017-11-08,750
2017-11-09,10.47,2017-11-09,750
2017-11-10,11.23,2017-11-10,688
2017-11-13,11.42,2017-11-13,750
2017-11-14,11.49,2017-11-14,750
2017-11-15,13.22,2017-11-15,750
2017-11-16,11.91,2017-11-16,750
2017-11-17,11.47,2017-11-17,750
2017-11-20,10.76,2017-11-20,750
2017-11-21,9.73,2017-11-21,750
2017-11-22,9.8,2017-11-22,750
2017-11-24,9.67,2017-11-24,617
2017-11-27,9.86,2017-11-27,750
2017-11-28,9.94,2017-11-28,750
2017-11-29,10.66,2017-11-29,750
2017-11-30,11.34,2017-11-30,750
2017-12-01,11.24,2017-12-01,750
2017-12-04,11.8,2017-12-04,750
2017-12-05,11.27,2017-12-05,750
2017-12-06,10.98,2017-12-06,750
2017-12-07,10.22,2017-12-07,750
2017-12-08,9.57,2017-12-08,750
2017-12-11,9.31,2017-12-11,750
2017-12-12,9.86,2017-12-12,750
2017-12-13,10.1,2017-12-13,750
2017-12-14,10.35,2017-12-14,750
2017-12-15,9.54,2017-12-15,750
2017-12-18,9.52,2017-12-18,750
2017-12-19,9.98,2017-12-19,750
2017-12-20,9.66,2017-12-20,749
2017-12-21,9.55,2017-12-21,750
2017-12-22,9.77,2017-12-22,750
2017-12-26,10.21,2017-12-26,750
2017-12-27,10.51,2017-12-27,750
2017-12-28,10.18,2017-12-28,750
2017-12-29,10.61,2017-12-29,750
2018-01-02,9.68,2018-01-02,750
2018-01-03,9.07,2018-01-03,750
2018-01-04,9.29,2018-01-04,750
2018-01-05,9.23,2018-01-05,750
2018-01-08,9.47,2018-01-08,750
2018-01-09,10.05,2018-01-09,750
2018-01-10,9.94,2018-01-10,750
2018-01-11,9.88,2018-01-11,750
2018-01-12,10.09,2018-01-12,750
2018-01-16,11.66,2018-01-16,750
2018-01-17,11.78,2018-01-17,749
2018-01-18,11.96,2018-01-18,750
2018-01-19,11.21,2018-01-19,750
2018-01-22,11.01,2018-01-22,750
2018-01-23,11.01,2018-01-23,750
2018-01-24,11.44,2018-01-24,750
2018-01-25,11.57,2018-01-25,750
2018-01-26,11.18,2018-01-26,750
2018-01-29,13.62,2018-01-29,750
2018-01-30,14.74,2018-01-30,750
2018-01-31,13.66,2018-01-31,750
2018-02-01,13.33,2018-02-01,750
2018-02-02,17.44,2018-02-02,750
2018-02-05,35.02,2018-02-05,750
2018-02-06,29.86,2018-02-06,750
2018-02-07,26.08,2018-02-07,750
2018-02-08,35.54,2018-02-08,750
2018-02-09,29.22,2018-02-09,750
