date,spx,spx_timestamp,spx_n_bars,vix,vix_timestamp,vix_n_bars,vix3m,vix3m_timestamp,vix3m_n_bars,vix6m,vix6m_timestamp,vix6m_n_bars,spx_log_return,sq_log_return,iv_1m,iv_3m,iv_6m,rv_1m,rv_1m_end_date,rv_1m_n_returns,rv_3m,rv_3m_end_date,rv_3m_n_returns,rv_6m,rv_6m_end_date,rv_6m_n_returns,vrp_1m,vrp_3m,vrp_6m,iv_slope_3m_1m,iv_slope_6m_3m,vrp_slope_3m_1m,vrp_slope_6m_3m,slope_3m_1m,slope_6m_3m,slope_6m_1m,year,vix_regime
2018-05-31,2705.24,2018-05-31 16:00:00,391,15.51,2018-05-31 16:00:00,751,16.38,2018-05-31 16:00:00,390,17.55,2018-05-31 16:00:00,390,-0.0069364525140067,4.8114373479070486e-05,0.0240560099999999,0.02683044,0.03080025,0.0072107475659256,2018-07-02,22.0,0.006643440176463,2018-09-04,66.0,0.0186431041403942,2018-12-03,129.0,0.0168452624340743,0.0201869998235369,0.0121571458596057,0.00277443,0.00396981,0.0033417373894626,-0.0080298539639311,0.0033417373894625985,-0.008029853963931199,-0.0046881165744686,2018,Q3
2018-06-29,2718.66,2018-06-29 16:00:00,391,16.08,2018-06-29 16:00:00,750,17.2,2018-06-29 16:00:00,390,18.12,2018-06-29 16:00:00,390,0.0008390003141632,7.039215271659709e-07,0.0258566399999999,0.0295839999999999,0.03283344,0.0078732614619418,2018-07-30,20.0,0.0053436459765623,2018-10-01,64.0,0.0311155751162502,2018-12-31,126.0,0.0179833785380581,0.0242403540234376,0.0017178648837497,0.00372736,0.00324944,0.0062569754853795,-0.0225224891396879,0.006256975485379502,-0.0225224891396879,-0.016265513654308398,2018,Q3
2018-07-31,2816.17,2018-07-31 16:00:00,391,12.99,2018-07-31 16:00:00,750,14.96,2018-07-31 16:00:00,390,16.28,2018-07-31 16:00:00,390,0.0047981355155627,2.3022104425704717e-05,0.01687401,0.02238016,0.02650384,0.0053634582910136,2018-08-30,22.0,0.0207386915327184,2018-11-01,66.0,0.0358161576577787,2019-01-31,126.0,0.0115105517089863,0.0016414684672815,-0.0093123176577787,0.0055061499999999,0.0041236799999999,-0.0098690832417047,-0.0109537861250603,-0.0098690832417048,-0.0109537861250602,-0.020822869366765,2018,Q2
2018-08-31,2901.19,2018-08-31 16:00:00,391,13.06,2018-08-31 16:00:00,750,15.3,2018-08-31 16:00:00,390,16.54,2018-08-31 16:00:00,390,1.7234455814033397e-05,2.9702646720586955e-10,0.01705636,0.023409,0.02735716,0.0030365192846451,2018-10-01,20.0,0.0307358207604244,2018-12-03,64.0,0.0366389623513483,2019-03-04,124.0,0.0140198407153548,-0.0073268207604244,-0.0092818023513483,0.00635264,0.0039481599999999,-0.0213466614757793,-0.0019549815909239,-0.0213466614757792,-0.0019549815909239,-0.023301643066703098,2018,Q2
2018-09-28,2913.92,2018-09-28 16:00:00,391,12.33,2018-09-28 16:00:00,750,14.83,2018-09-28 16:00:00,390,16.07,2018-09-28 16:00:00,390,-7.892835882868344e-05,6.229685827389412e-09,0.01520289,0.0219928899999999,0.02582449,0.0512038550395986,2018-10-29,21.0,0.0568574295576501,2018-12-31,63.0,0.038269455351551,2019-04-01,125.0,-0.0360009650395986,-0.0348645395576501,-0.012444965351551,0.0067899999999999,0.0038316,0.0011364254819485,0.022419574206099,0.0011364254819484984,0.0224195742060991,0.0235559996880476,2018,Q1 lowest
2018-10-31,2711.59,2018-10-31 16:00:00,391,21.17,2018-10-31 16:00:00,750,21.17,2018-10-31 16:00:00,390,21.03,2018-10-31 16:00:00,390,0.0107449775025698,0.0001154545415307,0.04481689,0.04481689,0.04422609,0.0339260946236243,2018-11-30,21.0,0.0511629451462199,2019-02-01,62.0,0.0297237161932251,2019-05-03,125.0,0.0108907953763756,-0.0063460551462199,0.0145023738067749,0.0,-0.0005908,-0.0172368505225956,0.0208484289529948,-0.0172368505225955,0.0208484289529948,0.0036115784303992985,2018,Q4
2018-11-30,2759.14,2018-11-30 16:00:00,391,18.4,2018-11-30 16:00:00,750,19.25,2018-11-30 16:00:00,390,19.71,2018-11-30 16:00:00,390,0.0077460961193128,6.000200508963343e-05,0.033856,0.03705625,0.03884841,0.0896857086418245,2018-12-31,19.0,0.042753447342974,2019-03-04,61.0,0.027714297433143,2019-06-03,124.0,-0.0558297086418245,-0.005697197342974,0.0111341125668569,0.00320025,0.00179216,0.0501325112988505,0.0168313099098309,0.050132511298850504,0.0168313099098309,0.0669638212086814,2018,Q4
2018-12-31,2507.01,2018-12-31 16:00:00,391,25.86,2018-12-31 16:00:00,750,23.97,2018-12-31 16:00:00,390,23.06,2018-12-31 16:00:00,390,0.0085646594551711,7.335339158305221e-05,0.06687396,0.05745609,0.05317636,0.0368280917864751,2019-01-30,20.0,0.0187935019923857,2019-04-03,64.0,0.0159689298660135,2019-07-03,127.0,0.0300458682135248,0.0386625880076142,0.0372074301339864,-0.0094178699999999,-0.00427973,0.0086167197940893,-0.0014551578736277,0.0086167197940894,-0.0014551578736278006,0.0071615619204616,2018,Q5 highest
2019-01-31,2704.66,2019-01-31 16:00:00,391,16.7,2019-01-31 16:00:00,750,17.97,2019-01-31 16:00:00,390,18.55,2019-01-31 16:00:00,390,0.0086781892397541,7.531096848098498e-05,0.0278889999999999,0.03229209,0.0344102499999999,0.0070662678066684,2019-03-04,21.0,0.0084345045744197,2019-05-06,65.0,0.0129230053802418,2019-08-05,128.0,0.0208227321933315,0.0238575854255802,0.0214872446197581,0.00440309,0.0021181599999999,0.0030348532322487,-0.0023703408058221,0.0030348532322487,-0.0023703408058220986,0.0006645124264266014,2019,Q3
2019-02-28,2784.59,2019-02-28 16:00:00,391,15.04,2019-02-28 16:00:00,750,16.26,2019-02-28 16:00:00,390,17.04,2019-02-28 16:00:00,390,-0.0027793086837294,7.724556759453984e-06,0.0226201599999999,0.02643876,0.02903616,0.0142529641030006,2019-04-01,22.0,0.0129914733995256,2019-06-03,65.0,0.0181817915935541,2019-09-03,129.0,0.0083671958969993,0.0134472866004744,0.0108543684064458,0.0038186,0.0025973999999999,0.005080090703475,-0.0025929181940286,0.0050800907034751,-0.0025929181940286,0.0024871725094465,2019,Q3
2019-03-29,2834.38,2019-03-29 16:00:00,391,13.75,2019-03-29 16:00:00,750,15.82,2019-03-29 16:00:00,390,16.89,2019-03-29 16:00:00,390,0.006711767204326,4.504781900506671e-05,0.01890625,0.02502724,0.0285272099999999,0.0046354935017666,2019-04-29,20.0,0.0131693414807643,2019-07-01,64.0,0.017353105312217,2019-09-30,127.0,0.0142707564982333,0.0118578985192357,0.0111741046877829,0.00612099,0.0034999699999999,-0.0024128579789976,-0.0006837938314527,-0.002412857978997601,-0.0006837938314527992,-0.0030966518104504,2019,Q2
2019-04-30,2945.4,2019-04-30 16:00:00,391,13.18,2019-04-30 16:00:00,750,15.28,2019-04-30 16:00:00,390,16.47,2019-04-30 16:00:00,390,0.0008151620585891,6.644891817633133e-07,0.01737124,0.0233478399999999,0.0271260899999999,0.0202196612740398,2019-05-30,21.0,0.0139172157176709,2019-08-01,65.0,0.0192996001368699,2019-10-31,129.0,-0.0028484212740398,0.009430624282329,0.0078264898631299,0.0059765999999999,0.0037782499999999,0.0122790455563688,-0.001604134419199,0.0122790455563688,-0.001604134419199101,0.0106749111371697,2019,Q2
2019-05-31,2752.02,2019-05-31 16:00:00,391,18.69,2019-05-31 16:00:00,750,18.85,2019-05-31 16:00:00,390,19.16,2019-05-31 16:00:00,390,-0.0133048940588935,0.0001770202059183,0.03493161,0.03553225,0.0367105599999999,0.0133685026101671,2019-07-01,21.0,0.0231237829336398,2019-09-03,65.0,0.0165264058954997,2019-12-02,128.0,0.0215631073898328,0.0124084670663601,0.0201841541045002,0.0006006399999999,0.0011783099999999,-0.0091546403234727,0.0077756870381401,-0.009154640323472699,0.007775687038140099,-0.0013789532853326,2019,Q4
2019-06-28,2940.87,2019-06-28 16:00:00,391,15.55,2019-06-28 16:00:00,750,16.35,2019-06-28 16:00:00,390,17.2,2019-06-28 16:00:00,390,0.0055032872118379,3.0286170135979223e-05,0.02418025,0.02673225,0.0295839999999999,0.0059034210038214,2019-07-29,20.0,0.0215160016522477,2019-09-30,64.0,0.015399068618993,2019-12-30,127.0,0.0182768289961785,0.0052162483477522,0.0141849313810069,0.002552,0.0028517499999999,-0.0130605806484263,0.0089686830332546,-0.0130605806484263,0.0089686830332547,-0.0040918976151716,2019,Q3
2019-07-31,2980.14,2019-07-31 16:00:00,391,15.84,2019-07-31 16:00:00,750,16.84,2019-07-31 16:00:00,390,18.23,2019-07-31 16:00:00,390,-0.0110456325253952,0.000122005997886,0.0250905599999999,0.0283585599999999,0.03323329,0.0489477953697765,2019-08-30,22.0,0.0246729411207203,2019-11-01,66.0,0.0164884353170632,2020-01-31,127.0,-0.0238572353697765,0.0036856188792796,0.0167448546829367,0.003268,0.00487473,0.0275428542490562,0.013059235803657,0.027542854249056097,0.0130592358036571,0.0406020900527132,2019,Q3
2019-08-30,2925.65,2019-08-30 16:00:00,391,18.86,2019-08-30 16:00:00,750,19.52,2019-08-30 16:00:00,390,19.81,2019-08-30 16:00:00,390,0.0003692168883457,1.36321110639705e-07,0.03556996,0.0381030399999999,0.03924361,0.0074869264305049,2019-09-30,20.0,0.0097402095084048,2019-12-02,64.0,0.0221937471384065,2020-03-02,125.0,0.028083033569495,0.0283628304915951,0.0170498628615934,0.0025330799999999,0.00114057,0.0002797969221001,-0.0113129676300016,0.00027979692210009996,-0.0113129676300017,-0.0110331707079016,2019,Q4
2019-09-30,2976.73,2019-09-30 16:00:00,391,16.51,2019-09-30 16:00:00,750,18.15,2019-09-30 16:00:00,390,19.15,2019-09-30 16:00:00,390,0.0049707950870784,2.4708803797723474e-05,0.02725801,0.03294225,0.0366722499999999,0.0171059797160262,2019-10-30,22.0,0.0092130760366392,2020-01-02,65.0,0.1679546239574662,2020-04-01,127.0,0.0101520302839737,0.0237291739633607,-0.1312823739574662,0.0056842399999999,0.0037299999999999,0.013577143679387,-0.155011547920827,0.013577143679387,-0.1550115479208269,-0.1414344042414399,2019,Q3
2019-10-31,3037.64,2019-10-31 16:00:00,391,13.19,2019-10-31 16:00:00,750,15.98,2019-10-31 16:00:00,390,17.66,2019-10-31 16:00:00,390,-0.0030536281836935,9.324645084247828e-06,0.0173976099999999,0.02553604,0.03118756,0.0045215959816191,2019-12-02,21.0,0.0079739778207048,2020-02-03,63.0,0.1914421673187258,2020-05-04,126.0,0.0128760140183808,0.0175620621792951,-0.1602546073187258,0.00813843,0.00565152,0.0046860481609143,-0.177816669498021,0.004686048160914299,-0.17781666949802089,-0.17313062133710658,2019,Q2
2019-11-29,3140.98,2019-11-29 14:32:00,232,12.62,2019-11-29 13:14:00,584,15.51,2019-11-29 13:14:00,224,17.41,2019-11-29 13:14:00,224,-0.0040478553054296,1.638513257369511e-05,0.0159264399999999,0.0240560099999999,0.03031081,0.00617354995306,2019-12-30,20.0,0.0349886008690911,2020-03-02,62.0,0.1989064367900323,2020-06-01,125.0,0.0097528900469399,-0.0109325908690911,-0.1685956267900323,0.00812957,0.0062548,-0.020685480916031,-0.1576630359209412,-0.020685480916031,-0.1576630359209412,-0.1783485168369722,2019,Q1 lowest
2019-12-31,3230.38,2019-12-31 16:00:00,391,13.94,2019-12-31 16:00:00,750,15.95,2019-12-31 16:00:00,390,17.16,2019-12-31 16:00:00,390,0.0027837296990744,7.749151037509261e-06,0.01943236,0.02544025,0.02944656,0.0102655401218166,2020-01-30,20.0,0.3261817190829834,2020-04-02,64.0,0.2095524480018917,2020-07-02,127.0,0.0091668198781833,-0.3007414690829834,-0.1801058880018917,0.00600789,0.0040063099999999,-0.3099082889611667,0.1206355810810916,-0.3099082889611667,0.12063558108109168,-0.189272707880075,2019,Q2
2020-01-31,3225.04,2020-01-31 16:00:00,391,19.01,2020-01-31 16:00:00,750,18.72,2020-01-31 16:00:00,390,18.41,2020-01-31 16:00:00,390,-0.0179858918648426,0.0003234923061738,0.03613801,0.0350438399999999,0.03389281,0.0878519302584432,2020-03-02,20.0,0.3692648935617408,2020-05-04,64.0,0.2104725178801997,2020-08-03,127.0,-0.0517139202584432,-0.3342210535617408,-0.1765797078801997,-0.00109417,-0.0011510299999999,-0.2825071333032976,0.1576413456815411,-0.28250713330329763,0.15764134568154112,-0.12486578762175649,2020,Q4
2020-02-28,2954.21,2020-02-28 16:00:00,391,42.24,2020-02-28 16:00:00,750,32.03,2020-02-28 16:00:00,390,26.92,2020-02-28 16:00:00,390,-0.0081650444179983,6.666795034788603e-05,0.1784217599999999,0.10259209,0.07246864,0.8877341989351415,2020-03-30,21.0,0.3626057151293818,2020-06-01,64.0,0.2004581693540199,2020-08-31,128.0,-0.7093124389351415,-0.2600136251293817,-0.1279895293540199,-0.0758296699999999,-0.03012345,0.4492988138057597,0.1320240957753618,0.4492988138057598,0.1320240957753618,0.5813229095811216,2020,Q5 highest
2020-03-31,2584.47,2020-03-31 16:00:00,391,53.41,2020-03-31 16:00:00,750,48.06,2020-03-31 16:00:00,390,42.33,2020-03-31 16:00:00,390,-0.0161278961309179,0.0002601090336096,0.28526281,0.23097636,0.17918289,0.1656052863981989,2020-04-30,21.0,0.0980627722581796,2020-07-02,65.0,0.0641518376234245,2020-10-01,128.0,0.1196575236018011,0.1329135877418204,0.1150310523765754,-0.05428645,-0.05179347,0.0132560641400193,-0.0178825353652449,0.013256064140019314,-0.017882535365245006,-0.004626471225225692,2020,Q5 highest
2020-04-30,2911.97,2020-04-30 16:00:00,391,34.3,2020-04-30 16:00:00,750,35.17,2020-04-30 16:00:00,390,34.68,2020-04-30 16:00:00,390,-0.0094300822029204,8.892645035383714e-05,0.1176489999999999,0.12369289,0.12027024,0.0486232904671734,2020-06-01,21.0,0.0507699833931808,2020-08-03,65.0,0.044155908963269,2020-11-02,129.0,0.0690257095328265,0.0729229066068191,0.0761143310367309,0.00604389,-0.00342265,0.0038971970739926,0.0031914244299117,0.0038971970739926087,0.003191424429911799,0.007088621503904408,2020,Q5 highest
2020-05-29,3044.31,2020-05-29 16:00:00,391,27.65,2020-05-29 16:00:00,750,30.62,2020-05-29 16:00:00,390,32.14,2020-05-29 16:00:00,390,0.0048007678588045,2.304737203413057e-05,0.0764522499999999,0.09375844,0.10329796,0.0861383613901125,2020-06-29,21.0,0.0377755813075367,2020-08-31,65.0,0.0411035672381788,2020-11-30,128.0,-0.0096861113901126,0.0559828586924632,0.0621943927618211,0.01730619,0.0095395199999999,0.0656689700825758,0.0062115340693578,0.0656689700825758,0.006211534069357899,0.0718805041519337,2020,Q5 highest
2020-06-30,3100.06,2020-06-30 16:00:00,391,30.31,2020-06-30 16:00:00,750,32.81,2020-06-30 16:00:00,390,33.14,2020-06-30 16:00:00,390,0.0151952180751754,0.0002308946523521,0.0918696099999999,0.10764961,0.10982596,0.018475677545317,2020-07-30,21.0,0.0284473374768644,2020-10-01,65.0,0.0278456206822889,2020-12-31,128.0,0.0733939324546829,0.0792022725231355,0.081980339317711,0.01578,0.00217635,0.0058083400684525,0.0027780667945754,0.0058083400684526,0.0027780667945754983,0.008586406863028098,2020,Q5 highest
2020-07-31,3271.26,2020-07-31 16:00:00,391,23.78,2020-07-31 16:00:00,750,29.34,2020-07-31 16:00:00,390,31.26,2020-07-31 16:00:00,390,0.007625461373159,5.814766115354124e-05,0.05654884,0.08608356,0.0977187599999999,0.0088418716353541,2020-08-31,21.0,0.0370588084886059,2020-11-02,65.0,0.0297891639951279,2021-02-01,126.0,0.0477069683646458,0.049024751511394,0.067929596004872,0.02953472,0.0116351999999999,0.0013177831467481,0.018904844493478,0.0013177831467481999,0.018904844493478,0.0202226276402262,2020,Q5 highest
2020-08-31,3499.95,2020-08-31 16:00:00,391,26.41,2020-08-31 16:00:00,750,31.83,2020-08-31 16:00:00,390,32.21,2020-08-31 16:00:00,390,-0.0022831385936293,5.212721837719637e-06,0.06974881,0.1013148899999999,0.10374841,0.0596912980169658,2020-09-30,21.0,0.0436608538448889,2020-12-02,65.0,0.0324129957254999,2021-03-03,126.0,0.0100575119830341,0.057654036155111,0.0713354142745,0.0315660799999999,0.00243352,0.0475965241720768,0.013681378119389,0.047596524172076896,0.013681378119389007,0.0612779022914659,2020,Q5 highest
2020-09-30,3362.69,2020-09-30 16:00:00,391,26.15,2020-09-30 16:00:00,749,31.58,2020-09-30 16:00:00,390,32.13,2020-09-30 16:00:00,390,0.0081546330027266,6.649803940915897e-05,0.06838225,0.0997296399999999,0.10323369,0.0423808196058914,2020-10-30,22.0,0.0273551127151311,2021-01-04,65.0,0.0262528030093681,2021-04-05,127.0,0.0260014303941086,0.0723745272848688,0.0769808869906318,0.0313473899999999,0.00350405,0.0463730968907602,0.004606359705763,0.046373096890760204,0.004606359705762994,0.0509794565965232,2020,Q5 highest
2020-10-30,3270.14,2020-10-30 16:00:00,391,37.43,2020-10-30 16:00:00,750,36.77,2020-10-30 16:00:00,390,34.55,2020-10-30 16:00:00,390,-0.0121576871186757,0.0001478093560756,0.14010049,0.13520329,0.1193702499999999,0.0309974265905557,2020-11-30,20.0,0.022288065634803,2021-02-01,62.0,0.0206578634842842,2021-05-03,125.0,0.1091030634094443,0.112915224365197,0.0987123865157157,-0.0048971999999999,-0.01583304,0.0038121609557527,-0.0142028378494812,0.003812160955752708,-0.0142028378494813,-0.010390676893728593,2020,Q5 highest
2020-11-30,3621.82,2020-11-30 16:00:00,391,20.66,2020-11-30 16:00:00,750,24.35,2020-11-30 16:00:00,390,26.01,2020-11-30 16:00:00,390,-0.0045536202494107,2.073545737584383e-05,0.04268356,0.05929225,0.06765201,0.0076044372767444,2020-12-30,21.0,0.0202887879351744,2021-03-03,63.0,0.0185598289574219,2021-06-02,126.0,0.0350791227232555,0.0390034620648256,0.049092181042578,0.01660869,0.0083597599999999,0.00392433934157,0.0100887189777524,0.0039243393415700975,0.010088718977752403,0.0140130583193225,2020,Q4
2020-12-31,3756.07,2020-12-31 16:00:00,391,22.5,2020-12-31 16:00:00,750,25.21,2020-12-31 16:00:00,390,27.22,2020-12-31 16:00:00,390,0.006418196978792,4.1193252458575824e-05,0.050625,0.0635544099999999,0.07409284,0.0295918827557739,2021-02-01,20.0,0.0255826275653624,2021-04-05,63.0,0.0184505419219251,2021-07-06,127.0,0.021033117244226,0.0379717824346375,0.0556422980780748,0.0129294099999999,0.01053843,0.0169386651904114,0.0176705156434372,0.0169386651904115,0.0176705156434373,0.0346091808338488,2020,Q4
2021-01-29,3714.04,2021-01-29 16:00:00,391,32.56,2021-01-29 16:00:00,750,33.49,2021-01-29 16:00:00,390,33.7,2021-01-29 16:00:00,390,-0.01952256955937,0.0003811307222004,0.10601536,0.11215801,0.113569,0.0260231204857534,2021-03-01,20.0,0.0197580721451843,2021-05-03,64.0,0.0163431398518252,2021-08-02,127.0,0.0799922395142466,0.0923999378548156,0.0972258601481748,0.00614265,0.00141099,0.012407698340569,0.0048259222933591,0.012407698340568998,0.004825922293359208,0.017233620633928207,2021,Q5 highest
2021-02-26,3810.84,2021-02-26 16:00:00,391,27.2,2021-02-26 16:00:00,750,29.12,2021-02-26 16:00:00,390,30.64,2021-02-26 16:00:00,390,-0.0048193242834487,2.322588654903881e-05,0.073984,0.08479744,0.09388096,0.0291453042481546,2021-03-29,21.0,0.0193820622252069,2021-06-01,65.0,0.0144179135710221,2021-08-30,128.0,0.0448386957518453,0.065415377774793,0.0794630464289778,0.0108134399999999,0.0090835199999999,0.0205766820229477,0.0140476686541847,0.020576682022947705,0.014047668654184789,0.034624350677132494,2021,Q5 highest
2021-03-31,3973.33,2021-03-31 16:00:00,391,18.91,2021-03-31 16:00:00,749,21.9,2021-03-31 16:00:00,390,24.19,2021-03-31 16:00:00,390,0.0036433770624683,1.3274196419320237e-05,0.0357588099999999,0.0479609999999999,0.05851561,0.0125890914040193,2021-04-30,21.0,0.0125571774064206,2021-07-02,65.0,0.012626623166382,2021-10-01,128.0,0.0231697185959806,0.0354038225935793,0.045888986833618,0.0122021899999999,0.01055461,0.0122341039975987,0.0104851642400386,0.012234103997598698,0.010485164240038702,0.0227192682376374,2021,Q4
2021-04-30,4181.21,2021-04-30 16:00:00,391,18.42,2021-04-30 16:00:00,750,21.93,2021-04-30 16:00:00,390,24.06,2021-04-30 16:00:00,390,-0.0072419446690149,5.244576258907431e-05,0.03392964,0.0480924899999999,0.0578883599999999,0.0179808619280557,2021-06-01,21.0,0.012702241559481,2021-08-02,64.0,0.0125623261904337,2021-11-01,128.0,0.0159487780719443,0.0353902484405189,0.0453260338095662,0.0141628499999999,0.0097958699999999,0.0194414703685746,0.0099357853690472,0.019441470368574597,0.009935785369047302,0.0293772557376219,2021,Q4
2021-05-28,4204.32,2021-05-28 16:00:00,391,16.61,2021-05-28 16:00:00,750,20.34,2021-05-28 16:00:00,390,22.96,2021-05-28 16:00:00,390,0.0009137636272579,8.349639664995383e-07,0.02758921,0.04137156,0.05271616,0.0076384833928925,2021-06-28,20.0,0.0091520889848946,2021-08-30,64.0,0.0116210777321506,2021-11-29,127.0,0.0199507266071074,0.0322194710151053,0.0410950822678493,0.01378235,0.0113445999999999,0.0122687444079979,0.0088756112527439,0.012268744407997897,0.008875611252744005,0.021144355660741902,2021,Q3
2021-06-30,4297.32,2021-06-30 16:00:00,391,15.67,2021-06-30 16:00:00,750,19.44,2021-06-30 16:00:00,390,22.26,2021-06-30 16:00:00,390,0.0012224385326037,1.4943559659942954e-06,0.02455489,0.03779136,0.04955076,0.0133985078519138,2021-07-30,21.0,0.0126328694298466,2021-10-01,65.0,0.0159691066070824,2021-12-31,128.0,0.0111563821480861,0.0251584905701533,0.0335816533929175,0.01323647,0.0117593999999999,0.0140021084220672,0.0084231628227641,0.014002108422067202,0.008423162822764198,0.022425271244831402,2021,Q3
2021-07-30,4395.29,2021-07-30 16:00:00,391,18.0,2021-07-30 16:00:00,750,22.1,2021-07-30 16:00:00,390,24.29,2021-07-30 16:00:00,390,-0.005382176068365,2.8967819230881807e-05,0.0324,0.048841,0.05900041,0.0071994283418527,2021-08-30,21.0,0.0122447500709672,2021-11-01,65.0,0.0194092853018234,2022-01-31,127.0,0.0252005716581472,0.0365962499290327,0.0395911246981765,0.016441,0.01015941,0.0113956782708854,0.0029948747691438,0.011395678270885501,0.002994874769143799,0.0143905530400293,2021,Q4
2021-08-31,4522.57,2021-08-31 16:00:00,391,16.51,2021-08-31 16:00:00,750,20.5,2021-08-31 16:00:00,390,23.56,2021-08-31 16:00:00,390,-0.0013677550072746,1.87075375992497e-06,0.02725801,0.0420249999999999,0.0555073599999999,0.0169051973598546,2021-09-30,21.0,0.0164330415369867,2021-12-02,65.0,0.0267700445594096,2022-03-03,127.0,0.0103528126401453,0.0255919584630132,0.0287373154405903,0.0147669899999999,0.0134823599999999,0.0152391458228679,0.003145356977577,0.015239145822867898,0.003145356977577101,0.018384502800445,2021,Q3
2021-09-30,4307.44,2021-09-30 16:00:00,391,23.54,2021-09-30 16:00:00,751,24.2,2021-09-30 16:00:00,390,26.22,2021-09-30 16:00:00,390,-0.012011317912397,0.0001442717579926,0.0554131599999999,0.058564,0.0687488399999999,0.0131472811331598,2021-11-01,22.0,0.019479411210317,2022-01-03,65.0,0.0320669680558783,2022-04-04,128.0,0.0422658788668401,0.0390845887896829,0.0366818719441216,0.00315084,0.0101848399999999,-0.0031812900771572,-0.0024027168455613,-0.0031812900771572006,-0.0024027168455613007,-0.005584006922718501,2021,Q5 highest
2021-10-29,4605.36,2021-10-29 16:00:00,391,16.3,2021-10-29 16:00:00,751,20.41,2021-10-29 16:00:00,390,23.38,2021-10-29 16:00:00,390,0.0019561566467815,3.8265488267476425e-06,0.026569,0.04165681,0.0546624399999999,0.012312071673193,2021-11-29,20.0,0.026506182455026,2022-01-31,63.0,0.0402655155188257,2022-05-02,126.0,0.0142569283268069,0.0151506275449739,0.0143969244811742,0.01508781,0.0130056299999999,0.0008936992181669,-0.0007537030637996,0.0008936992181669996,-0.0007537030637996996,0.00013999615436730006,2021,Q3
2021-11-30,4566.97,2021-11-30 16:00:00,391,27.35,2021-11-30 16:00:00,751,28.29,2021-11-30 16:00:00,390,29.12,2021-11-30 16:00:00,390,-0.0191177238116099,0.0003654873637369,0.07480225,0.08003241,0.08479744,0.0298807074855292,2021-12-30,21.0,0.0377815796309518,2022-03-03,64.0,0.0534177930699937,2022-06-02,127.0,0.0449215425144707,0.0422508303690481,0.0313796469300062,0.0052301599999999,0.00476503,-0.0026707121454225,-0.0108711834390419,-0.0026707121454225963,-0.0108711834390419,-0.013541895584464496,2021,Q5 highest
2021-12-31,4766.24,2021-12-31 16:00:00,391,17.32,2021-12-31 16:00:00,751,21.91,2021-12-31 16:00:00,390,25.12,2021-12-31 16:00:00,390,-0.0026338274323459,6.937046943377836e-06,0.02999824,0.0480048099999999,0.06310144,0.0351151126257605,2022-01-31,20.0,0.0445088046878035,2022-04-04,64.0,0.0627847030961666,2022-07-05,126.0,-0.0051168726257605,0.0034960053121964,0.0003167369038333,0.0180065699999999,0.01509663,0.0086128779379569,-0.003179268408363,0.0086128779379569,-0.0031792684083631,0.005433609529593799,2021,Q3
2022-01-31,4515.45,2022-01-31 16:00:00,391,24.98,2022-01-31 16:00:00,751,26.93,2022-01-31 16:00:00,390,27.62,2022-01-31 16:00:00,390,0.0186539002315498,0.0003479679938486,0.06240004,0.07252249,0.07628644,0.0514073095809942,2022-03-02,21.0,0.055829174168528,2022-05-04,65.0,0.0633240821664661,2022-08-03,127.0,0.0109927304190057,0.0166933158314719,0.0129623578335338,0.0101224499999999,0.00376395,0.0057005854124661,-0.003730957997938,0.005700585412466198,-0.0037309579979380985,0.001969627414528099,2022,Q5 highest
2022-02-28,4373.39,2022-02-28 16:00:00,391,29.94,2022-02-28 16:00:00,751,29.58,2022-02-28 16:00:00,390,29.84,2022-02-28 16:00:00,390,-0.002564510923077,6.576716274581574e-06,0.08964036,0.08749764,0.0890425599999999,0.0514189158075533,2022-03-30,22.0,0.0684024528385769,2022-06-01,65.0,0.0616221473900616,2022-08-31,128.0,0.0382214441924466,0.019095187161423,0.0274204126099383,-0.00214272,0.0015449199999999,-0.0191262570310236,0.0083252254485153,-0.0191262570310236,0.0083252254485153,-0.010801031582508301,2022,Q5 highest
2022-03-31,4530.5,2022-03-31 16:00:00,391,21.23,2022-03-31 16:00:00,751,24.96,2022-03-31 16:00:00,390,27.15,2022-03-31 16:00:00,390,-0.0157651527105464,0.0002485400399868,0.04507129,0.06230016,0.0737122499999999,0.0607889752683486,2022-05-02,21.0,0.0793995837114329,2022-07-05,64.0,0.0639257573947206,2022-10-03,127.0,-0.0157176852683486,-0.0170994237114329,0.0097864926052793,0.01722887,0.0114120899999999,-0.0013817384430842,0.0268859163167122,-0.0013817384430843023,0.0268859163167122,0.0255041778736279,2022,Q4
2022-04-29,4131.76,2022-04-29 16:00:00,391,33.69,2022-04-29 16:00:00,751,33.47,2022-04-29 16:00:00,390,33.34,2022-04-29 16:00:00,390,-0.03709596842443,0.0013761108733463,0.1135016099999999,0.1120240899999999,0.11115556,0.0937863144018501,2022-05-31,21.0,0.0726277203133934,2022-08-01,63.0,0.0653538700264729,2022-10-31,127.0,0.0197152955981498,0.0393963696866065,0.045801689973527,-0.0014775199999999,-0.0008685299999999,0.0196810740884567,0.0064053202869204,0.0196810740884567,0.0064053202869205,0.0260863943753772,2022,Q5 highest
