date,spx,spx_timestamp,spx_n_bars,vix,vix_timestamp,vix_n_bars,vix3m,vix3m_timestamp,vix3m_n_bars,vix6m,vix6m_timestamp,vix6m_n_bars,spx_log_return,sq_log_return,iv_1m,iv_3m,iv_6m,rv_1m,rv_1m_end_date,rv_1m_n_returns,rv_3m,rv_3m_end_date,rv_3m_n_returns,rv_6m,rv_6m_end_date,rv_6m_n_returns,vrp_1m,vrp_3m,vrp_6m,iv_slope_3m_1m,iv_slope_6m_3m,vrp_slope_3m_1m,vrp_slope_6m_3m
2016-02-05,1879.92,2016-02-05 16:00:00,391,23.45,2016-02-05 16:00:00,390,24.59,2016-02-05 16:00:00,390,25.42,2016-02-05 16:00:00,390,-0.01871291776256902,0.00035017329118867117,0.05499024999999999,0.06046681,0.06461764000000002,0.031050274979922715,2016-03-07,20.0,0.016212867171752226,2016-05-09,64.0,0.0166927521841778,2016-08-08,127.0,0.023939975020077275,0.04425394282824778,0.047924887815822215,0.005476560000000012,0.004150830000000015,0.020313967808170505,0.0036709449875744343
2016-02-08,1853.54,2016-02-08 16:00:00,391,26.18,2016-02-08 16:00:00,390,26.16,2016-02-08 16:00:00,390,26.4,2016-02-08 16:00:00,390,-0.014131898576073724,0.00019971055736443455,0.06853923999999999,0.06843456,0.06969600000000001,0.028982676222564077,2016-03-09,21.0,0.016135521402740906,2016-05-11,65.0,0.0161855578318061,2016-08-10,128.0,0.03955656377743591,0.052299038597259095,0.05351044216819391,-0.00010467999999998201,0.0012614400000000026,0.012742474819823185,0.001211403570934813
2016-02-09,1852.36,2016-02-09 16:00:00,391,26.48,2016-02-09 16:00:00,390,26.76,2016-02-09 16:00:00,390,26.62,2016-02-09 16:00:00,390,-0.0006368223858595661,4.0554275113187005e-07,0.07011904,0.07160976000000001,0.07086244,0.02897856774607268,2016-03-10,21.0,0.016134001542550687,2016-05-12,65.0,0.016228512683886354,2016-08-11,128.0,0.041140472253927314,0.05547575845744932,0.05463392731611365,0.0014907200000000148,-0.0007473200000000096,0.014335286203522007,-0.0008418311413356735
2016-02-10,1851.79,2016-02-10 16:00:00,391,26.34,2016-02-10 16:00:00,390,26.7,2016-02-10 16:00:00,390,26.61,2016-02-10 16:00:00,390,-0.0003077629169979401,9.471801307908096e-08,0.06937956,0.071289,0.07080921,0.032116271969402956,2016-03-11,21.0,0.01642341432720514,2016-05-13,65.0,0.016229799459477726,2016-08-12,128.0,0.03726328803059705,0.05486558567279487,0.054579410540522275,0.0019094399999999984,-0.0004797900000000077,0.01760229764219782,-0.0002861751322725953
2016-02-11,1828.88,2016-02-11 16:00:00,391,28.35,2016-02-11 16:00:00,390,27.83,2016-02-11 16:00:00,390,27.89,2016-02-11 16:00:00,390,-0.012448981232445934,0.00015497713372579106,0.08037225000000002,0.07745089,0.07778521,0.030274765465397833,2016-03-14,21.0,0.0161925484963461,2016-05-16,65.0,0.01594061304113969,2016-08-15,128.0,0.05009748453460219,0.06125834150365389,0.0618445969588603,-0.0029213600000000256,0.00033431999999999906,0.011160856969051704,0.0005862554552064081
2016-02-12,1864.61,2016-02-12 16:00:00,391,25.29,2016-02-12 16:00:00,390,26.23,2016-02-12 16:00:00,390,26.95,2016-02-12 16:00:00,390,0.019348158313049688,0.00037435123010683374,0.06395841000000001,0.06880128999999999,0.07263025000000001,0.02707167823932163,2016-03-14,20.0,0.014971549098055849,2016-05-16,64.0,0.015323322514007543,2016-08-15,127.0,0.03688673176067837,0.05382974090194414,0.05730692748599246,0.00484287999999998,0.00382896000000002,0.016943009141265765,0.0034771865840483238
2016-02-16,1895.42,2016-02-16 16:00:00,391,23.97,2016-02-16 16:00:00,390,24.89,2016-02-16 16:00:00,390,25.85,2016-02-16 16:00:00,390,0.016388533914062295,0.00026858404385237,0.05745609,0.06195121000000001,0.06682225,0.022420242106889778,2016-03-17,22.0,0.013889973627692023,2016-05-19,66.0,0.014635029127849438,2016-08-18,129.0,0.03503584789311022,0.04806123637230798,0.05218722087215056,0.004495120000000005,0.004871039999999993,0.013025388479197764,0.004125984499842576
2016-02-17,1926.62,2016-02-17 16:00:00,391,22.35,2016-02-17 16:00:00,390,23.56,2016-02-17 16:00:00,390,24.77,2016-02-17 16:00:00,390,0.01632672240885436,0.00026656186461578707,0.049952250000000004,0.05550735999999999,0.06135529,0.01957470843628419,2016-03-18,22.0,0.013008606457024893,2016-05-20,66.0,0.014118311033344428,2016-08-19,129.0,0.030377541563715815,0.042498753542975096,0.047236978966655574,0.005555109999999988,0.005847930000000008,0.012121211979259281,0.004738225423680478
2016-02-18,1917.77,2016-02-18 16:00:00,391,21.64,2016-02-18 16:00:00,390,23.2,2016-02-18 16:00:00,390,24.42,2016-02-18 16:00:00,390,-0.004604119578637042,2.1197917094388936e-05,0.04682896,0.05382399999999999,0.059633640000000016,0.019346183871144146,2016-03-21,22.0,0.01294155551375893,2016-05-23,66.0,0.014077370369779836,2016-08-22,129.0,0.027482776128855857,0.04088244448624106,0.04555626963022018,0.006995039999999987,0.005809640000000026,0.013399668357385201,0.00467382514397912
2016-02-19,1917.63,2016-02-19 16:00:00,391,20.59,2016-02-19 16:00:00,390,22.74,2016-02-19 16:00:00,390,24.09,2016-02-19 16:00:00,390,-7.300411955048157e-05,5.329601471341005e-09,0.04239481,0.051710759999999995,0.058032810000000004,0.020267366766933352,2016-03-21,21.0,0.013140635705361826,2016-05-23,65.0,0.014187339333140845,2016-08-22,128.0,0.022127443233066646,0.03857012429463817,0.04384547066685916,0.009315949999999996,0.00632205000000001,0.016442681061571526,0.00527534637222099
2016-02-22,1945.37,2016-02-22 16:00:00,391,19.28,2016-02-22 16:00:00,390,21.54,2016-02-22 16:00:00,390,23.19,2016-02-22 16:00:00,390,0.01436214176982882,0.00020627111621666173,0.03717184,0.04639715999999999,0.05377761000000001,0.017470102817542202,2016-03-23,22.0,0.013024569135628519,2016-05-25,66.0,0.013733409143481371,2016-08-24,129.0,0.019701737182457796,0.03337259086437147,0.040044200856518636,0.009225319999999995,0.0073804500000000176,0.013670853681913675,0.006671609992147165
2016-02-23,1921.26,2016-02-23 16:00:00,391,20.91,2016-02-23 16:00:00,390,22.59,2016-02-23 16:00:00,390,23.91,2016-02-23 16:00:00,390,-0.012470969539365842,0.0001555250812517907,0.04372281,0.051030809999999996,0.05716881,0.015689910986392858,2016-03-24,22.0,0.01243080980733093,2016-05-26,66.0,0.013433437150593128,2016-08-25,129.0,0.028032899013607143,0.038600000192669064,0.04373537284940687,0.007307999999999995,0.0061380000000000046,0.01056710117906192,0.005135372656737809
2016-02-24,1929.64,2016-02-24 16:00:00,391,20.85,2016-02-24 16:00:00,390,22.42,2016-02-24 16:00:00,390,23.68,2016-02-24 16:00:00,390,0.004352236218960705,1.8941960105633377e-05,0.04347225000000001,0.05026564000000001,0.056074240000000004,0.01547592660462457,2016-03-28,22.0,0.012426193724418827,2016-05-27,66.0,0.013401197692487201,2016-08-26,129.0,0.02799632339537544,0.03783944627558118,0.0426730423075128,0.006793389999999996,0.005808599999999997,0.009843122880205741,0.00483359603193162
2016-02-25,1951.73,2016-02-25 16:00:00,391,19.22,2016-02-25 16:00:00,390,21.34,2016-02-25 16:00:00,390,22.9,2016-02-25 16:00:00,390,0.011382701730940404,0.00012956589869555368,0.036940839999999996,0.04553956,0.052440999999999995,0.014658084706212429,2016-03-28,21.0,0.011934685525535517,2016-05-31,66.0,0.013199715985587961,2016-08-29,129.0,0.022282755293787565,0.03360487447446448,0.039241284014412035,0.008598720000000004,0.006901439999999995,0.011322119180676916,0.005636409539947554
2016-02-26,1947.99,2016-02-26 16:00:00,391,19.69,2016-02-26 16:00:00,390,21.79,2016-02-26 16:00:00,390,23.06,2016-02-26 16:00:00,390,-0.0019180870147803071,3.6790577962688303e-06,0.03876961000000001,0.047480409999999994,0.05317636,0.015344632813290064,2016-03-28,20.0,0.012104032648010524,2016-05-31,65.0,0.013295595621688963,2016-08-29,128.0,0.023424977186709946,0.035376377351989466,0.039880764378311034,0.008710799999999984,0.005695950000000005,0.01195140016527952,0.0045043870263215685
2016-02-29,1932.03,2016-02-29 16:00:00,391,20.63,2016-02-29 16:00:00,390,22.44,2016-02-29 16:00:00,390,22.93,2016-02-29 16:00:00,390,-0.008226808116861705,6.768037179166163e-05,0.04255968999999999,0.05035536000000001,0.05257849,0.014960225409265024,2016-03-30,21.0,0.011846179219051022,2016-06-01,65.0,0.013079447168171419,2016-08-31,129.0,0.027599464590734965,0.03850918078094899,0.039499042831828576,0.007795670000000018,0.00222312999999999,0.010909716190214025,0.0009898620508795863
2016-03-01,1978.12,2016-03-01 16:00:00,391,17.77,2016-03-01 16:00:00,390,20.35,2016-03-01 16:00:00,390,22.01,2016-03-01 16:00:00,390,0.023575635081000513,0.000555810569472502,0.03157729,0.041412250000000005,0.04844401000000001,0.008342689104723387,2016-03-31,21.0,0.00972126551056759,2016-06-02,65.0,0.01199368182910413,2016-09-01,129.0,0.023234600895276614,0.03169098448943242,0.03645032817089588,0.009834960000000004,0.007031760000000005,0.008456383594155802,0.004759343681463461
2016-03-02,1986.33,2016-03-02 16:00:00,391,16.82,2016-03-02 16:00:00,390,19.84,2016-03-02 16:00:00,390,21.46,2016-03-02 16:00:00,390,0.0041418162603290825,1.7154641934326386e-05,0.028291240000000006,0.03936256,0.04605316,0.008623582331649652,2016-04-01,21.0,0.009686028264550447,2016-06-03,65.0,0.011995187126291301,2016-09-02,129.0,0.019667657668350352,0.02967653173544955,0.0340579728737087,0.011071319999999992,0.006690600000000005,0.010008874067099199,0.0043814411382591505
2016-03-03,1993.4,2016-03-03 16:00:00,391,16.64,2016-03-03 16:00:00,390,19.46,2016-03-03 16:00:00,390,21.09,2016-03-03 16:00:00,390,0.0035530085898099325,1.2623870039263166e-05,0.02768896,0.03786916,0.04447881,0.008602038531756414,2016-04-04,21.0,0.009728898241940266,2016-06-06,65.0,0.011988056141671269,2016-09-06,129.0,0.019086921468243583,0.028140261758059733,0.03249075385832873,0.0101802,0.006609650000000002,0.00905334028981615,0.004350492100268999
2016-03-04,1999.82,2016-03-04 16:00:00,391,16.73,2016-03-04 16:00:00,390,19.57,2016-03-04 16:00:00,390,21.09,2016-03-04 16:00:00,390,0.0032154529584834594,1.0339137728220032e-05,0.02798929,0.038298490000000004,0.04447881,0.008901867322968665,2016-04-04,20.0,0.009840201922165715,2016-06-06,64.0,0.012061357652875642,2016-09-06,128.0,0.019087422677031333,0.02845828807783429,0.032417452347124356,0.010309200000000004,0.006180319999999996,0.009370865400802956,0.003959164269290067
2016-03-07,2001.64,2016-03-07 16:00:00,391,17.22,2016-03-07 16:00:00,390,19.85,2016-03-07 16:00:00,390,21.51,2016-03-07 16:00:00,390,0.0009096680339194702,8.274959319349144e-07,0.029652839999999996,0.03940225000000001,0.046268010000000005,0.011010018285980331,2016-04-06,21.0,0.00973375251071374,2016-06-08,65.0,0.012059773373002965,2016-09-07,128.0,0.018642821714019667,0.029668497489286266,0.03420823662699704,0.00974941000000001,0.0068657599999999985,0.0110256757752666,0.004539739137710774
2016-03-08,1979.29,2016-03-08 16:00:00,391,18.61,2016-03-08 16:00:00,390,20.96,2016-03-08 16:00:00,390,22.39,2016-03-08 16:00:00,390,-0.011228650003046275,0.0001260825808909111,0.03463321,0.043932160000000005,0.05013121000000001,0.011231726039584411,2016-04-07,21.0,0.009256023528375304,2016-06-09,65.0,0.011821623705141544,2016-09-08,128.0,0.023401483960415588,0.0346761364716247,0.038309586294858464,0.009298950000000007,0.0061990500000000046,0.011274652511209113,0.003633449823233763
2016-03-09,1989.12,2016-03-09 16:00:00,391,18.38,2016-03-09 16:00:00,390,20.81,2016-03-09 16:00:00,390,22.24,2016-03-09 16:00:00,390,0.0049541353364059475,2.454345693142607e-05,0.03378244,0.043305609999999994,0.049461759999999994,0.011026884042397463,2016-04-08,21.0,0.009489908425383081,2016-06-10,65.0,0.012974134740834972,2016-09-09,128.0,0.022755555957602536,0.03381570157461691,0.03648762525916502,0.009523169999999997,0.006156149999999999,0.011060145617014377,0.0026719236845481054
2016-03-10,1989.62,2016-03-10 16:00:00,391,18.05,2016-03-10 16:00:00,390,20.7,2016-03-10 16:00:00,390,22.1,2016-03-10 16:00:00,390,0.000251335851365941,6.316971018184239e-08,0.03258025,0.042849,0.048841,0.011115484484622962,2016-04-11,21.0,0.009747965831081794,2016-06-13,65.0,0.01338553881343058,2016-09-12,128.0,0.021464765515377036,0.0331010341689182,0.03545546118656942,0.01026875,0.005992000000000004,0.011636268653541164,0.00235442701765122
2016-03-11,2022.06,2016-03-11 16:00:00,391,16.55,2016-03-11 16:00:00,390,19.53,2016-03-11 16:00:00,390,21.31,2016-03-11 16:00:00,390,0.016173128020184245,0.00026157006995726874,0.02739025,0.038142090000000003,0.04541160999999999,0.008375475827392525,2016-04-11,20.0,0.0088703456467357,2016-06-13,64.0,0.012971915830628997,2016-09-12,127.0,0.019014774172607475,0.029271744353264302,0.032439694169370994,0.010751840000000002,0.007269519999999988,0.010256970180656827,0.0031679498161066924
2016-03-14,2019.57,2016-03-14 16:00:00,391,16.88,2016-03-14 16:00:00,390,19.34,2016-03-14 16:00:00,390,20.97,2016-03-14 16:00:00,390,-0.001232176282855529,1.5182583920316684e-06,0.02849343999999999,0.037403559999999995,0.04397409,0.010262216197405218,2016-04-13,21.0,0.008752446495171923,2016-06-15,65.0,0.013306113891655388,2016-09-14,128.0,0.018231223802594773,0.028651113504828074,0.03066797610834461,0.008910120000000004,0.006570530000000005,0.010419889702233301,0.0020168626035165366
2016-03-15,2015.91,2016-03-15 16:00:00,391,17.01,2016-03-15 16:00:00,390,19.41,2016-03-15 16:00:00,390,20.96,2016-03-15 16:00:00,390,-0.0018139111102189328,3.2902735157756813e-06,0.02893401000000001,0.037674809999999996,0.043932160000000005,0.010222866832222814,2016-04-14,21.0,0.008775887312553387,2016-06-16,65.0,0.013498258061097368,2016-09-15,128.0,0.018711143167777194,0.028898922687446607,0.030433901938902636,0.008740799999999986,0.006257350000000009,0.010187779519669413,0.0015349792514560284
2016-03-16,2027.44,2016-03-16 16:00:00,391,15.03,2016-03-16 16:00:00,382,18.48,2016-03-16 16:00:00,390,20.18,2016-03-16 16:00:00,390,0.0057032071191448225,3.2526571443864186e-05,0.022590089999999997,0.034151039999999994,0.04072324,0.009844299890968832,2016-04-15,21.0,0.008692420993725384,2016-06-17,65.0,0.013463324042689082,2016-09-16,128.0,0.012745790109031164,0.025458619006274608,0.02725991595731092,0.011560949999999997,0.006572200000000007,0.012712828897243443,0.001801296951036313
2016-03-17,2040.55,2016-03-17 16:00:00,391,14.4,2016-03-17 16:00:00,390,18.05,2016-03-17 16:00:00,390,19.72,2016-03-17 16:00:00,390,0.006445465886996751,4.154403050043882e-05,0.020736000000000004,0.03258025,0.03888783999999999,0.009866423136401157,2016-04-18,21.0,0.00866399306476432,2016-06-20,65.0,0.013381537717742954,2016-09-19,128.0,0.010869576863598848,0.023916256935235677,0.02550630228225704,0.011844249999999994,0.006307589999999995,0.01304668007163683,0.0015900453470213613
2016-03-18,2049.26,2016-03-18 16:00:00,391,13.96,2016-03-18 16:00:00,390,17.84,2016-03-18 16:00:00,390,19.7,2016-03-18 16:00:00,390,0.004259373011583596,1.8142258451806716e-05,0.01948816,0.031826560000000004,0.03880899999999999,0.010131151836728448,2016-04-18,20.0,0.008727932813747275,2016-06-20,64.0,0.013450905344419234,2016-09-19,127.0,0.009357008163271553,0.02309862718625273,0.025358094655580754,0.012338400000000003,0.006982439999999986,0.013741619022981176,0.0022594674693280255
2016-03-21,2051.55,2016-03-21 16:00:00,391,13.89,2016-03-21 16:00:00,390,17.69,2016-03-21 16:00:00,390,19.63,2016-03-21 16:00:00,390,0.0011168526403505514,1.2473598202579982e-06,0.019293209999999998,0.03129361,0.03853369,0.009752951153841723,2016-04-20,21.0,0.00862649812951897,2016-06-22,65.0,0.013576798091181834,2016-09-21,128.0,0.009540258846158275,0.02266711187048103,0.02495689190881817,0.012000400000000001,0.007240080000000003,0.013126853024322756,0.0022897800383371372
2016-03-22,2049.92,2016-03-22 16:00:00,391,14.25,2016-03-22 16:00:00,390,17.76,2016-03-22 16:00:00,390,19.6,2016-03-22 16:00:00,390,-0.0007948370149312175,6.317658803047684e-07,0.020306249999999998,0.03154176,0.038416000000000006,0.010067815057201078,2016-04-21,21.0,0.009301501344317318,2016-06-23,65.0,0.013656795369703016,2016-09-22,128.0,0.01023843494279892,0.022240258655682684,0.024759204630296988,0.011235510000000004,0.006874240000000004,0.012001823712883764,0.002518945974614304
2016-03-23,2036.7,2016-03-23 16:00:00,391,14.89,2016-03-23 16:00:00,390,18.25,2016-03-23 16:00:00,390,20.09,2016-03-23 16:00:00,390,-0.006469917005027562,4.185982605194482e-05,0.02217121,0.033306249999999996,0.04036081,0.009565519363102914,2016-04-22,21.0,0.014316748688594925,2016-06-24,65.0,0.013636969098407399,2016-09-23,128.0,0.012605690636897086,0.01898950131140507,0.026723840901592598,0.011135039999999995,0.007054560000000001,0.006383810674507984,0.007734339590187527
2016-03-24,2036.02,2016-03-24 16:00:00,391,14.82,2016-03-24 16:00:00,390,18.32,2016-03-24 16:00:00,390,20.09,2016-03-24 16:00:00,390,-0.0003339291708337265,1.115086911337001e-07,0.02196324,0.03356224,0.04036081,0.009604280117829014,2016-04-25,21.0,0.015601623033661069,2016-06-27,65.0,0.013781454594036308,2016-09-26,128.0,0.012358959882170985,0.01796061696633893,0.02657935540596369,0.011599000000000002,0.006798569999999997,0.005601657084167946,0.008618738439624758
2016-03-28,2037.06,2016-03-28 16:00:00,391,15.23,2016-03-28 16:00:00,390,18.3,2016-03-28 16:00:00,390,20.09,2016-03-28 16:00:00,390,0.0005106700691375338,2.607839195129335e-07,0.023195289999999997,0.033489,0.04036081,0.00923916389015485,2016-04-27,22.0,0.0176264249427209,2016-06-29,66.0,0.013805692992878085,2016-09-28,129.0,0.013956126109845146,0.0158625750572791,0.02655511700712191,0.010293710000000001,0.006871809999999999,0.0019064489474339523,0.010692541949842812
2016-03-29,2055.1,2016-03-29 16:00:00,391,13.86,2016-03-29 16:00:00,390,17.27,2016-03-29 16:00:00,390,19.21,2016-03-29 16:00:00,390,0.008816916672859767,7.773801961615254e-05,0.01920996,0.029825289999999997,0.03690241000000001,0.009336704053972298,2016-04-28,22.0,0.01803024120816472,2016-06-30,66.0,0.013823481224745235,2016-09-29,129.0,0.009873255946027703,0.011795048791835277,0.023078928775254776,0.010615329999999996,0.007077120000000013,0.0019217928458075736,0.011283879983419499
2016-03-30,2064.03,2016-03-30 16:00:00,391,13.49,2016-03-30 16:00:00,390,16.89,2016-03-30 16:00:00,390,18.93,2016-03-30 16:00:00,390,0.0043358738326693905,1.879980189282715e-05,0.018198009999999997,0.028527209999999997,0.03583449,0.009419262726604958,2016-04-29,22.0,0.017971350417201284,2016-07-01,66.0,0.013907379088784734,2016-09-30,129.0,0.00877874727339504,0.010555859582798713,0.021927110911215263,0.0103292,0.007307279999999999,0.0017771123094036737,0.01137125132841655
2016-03-31,2059.73,2016-03-31 16:00:00,391,14.04,2016-03-31 16:00:00,390,17.13,2016-03-31 16:00:00,390,19.05,2016-03-31 16:00:00,390,-0.002085476147238117,4.349210760699139e-06,0.01971216,0.02934368999999999,0.03629025,0.010048998072130439,2016-05-02,22.0,0.01813479377710778,2016-07-05,66.0,0.013919664688396624,2016-10-03,129.0,0.00966316192786956,0.011208896222892211,0.02237058531160338,0.009631529999999992,0.006946560000000011,0.0015457342950226504,0.01116168908871117
2016-04-01,2072.89,2016-04-01 16:00:00,391,13.11,2016-04-01 16:00:00,390,16.52,2016-04-01 16:00:00,390,18.59,2016-04-01 16:00:00,390,0.006368862602133007,4.056241084484842e-05,0.017187209999999998,0.027291039999999996,0.03455881,0.010040772859712756,2016-05-02,21.0,0.018256533257787873,2016-07-05,65.0,0.013948554822423928,2016-10-03,128.0,0.007146437140287242,0.009034506742212123,0.020610255177576073,0.010103829999999998,0.007267770000000007,0.0018880696019248806,0.01157574843536395
2016-04-04,2066.08,2016-04-04 16:00:00,391,14.07,2016-04-04 16:00:00,390,17.21,2016-04-04 16:00:00,390,19.13,2016-04-04 16:00:00,390,-0.003290676736097523,1.0828553381493448e-05,0.019796489999999996,0.02961841,0.03659569,0.01072771459286789,2016-05-04,22.0,0.01832845119473534,2016-07-06,65.0,0.01390075324105623,2016-10-05,129.0,0.009068775407132107,0.01128995880526466,0.022694936758943768,0.009821920000000005,0.006977279999999999,0.002221183398132553,0.011404977953679108
2016-04-05,2045.25,2016-04-05 16:00:00,391,15.5,2016-04-05 16:00:00,390,18.39,2016-04-05 16:00:00,390,20.05,2016-04-05 16:00:00,390,-0.01013306070453379,0.00010267891924176683,0.024025,0.03381921,0.04020025000000001,0.009552522234645687,2016-05-05,22.0,0.017933417925145557,2016-07-07,65.0,0.013700744189895876,2016-10-06,129.0,0.014472477765354314,0.015885792074854445,0.02649950581010413,0.009794210000000001,0.0063810400000000045,0.001413314309500131,0.010613713735249684
2016-04-06,2066.73,2016-04-06 16:00:00,391,14.08,2016-04-06 16:00:00,390,17.32,2016-04-06 16:00:00,390,19.29,2016-04-06 16:00:00,390,0.010447616663002514,0.00010915269393704779,0.01982464,0.02999824,0.03721040999999999,0.008420867233514635,2016-05-06,22.0,0.018387764885600354,2016-07-08,65.0,0.013508675456540338,2016-10-07,129.0,0.011403772766485366,0.011610475114399645,0.023701734543459654,0.010173599999999998,0.0072121699999999934,0.00020670234791427856,0.01209125942906001
2016-04-07,2042.03,2016-04-07 16:00:00,391,16.17,2016-04-07 16:00:00,390,18.88,2016-04-07 16:00:00,390,20.62,2016-04-07 16:00:00,390,-0.012023236961175817,0.0001445582270245843,0.026146890000000002,0.03564544,0.04251844000000001,0.006771770098995728,2016-05-09,22.0,0.017874097957992656,2016-07-11,65.0,0.013267535221440401,2016-10-10,129.0,0.019375119901004274,0.017771342042007345,0.02925090477855961,0.009498549999999998,0.006873000000000011,-0.0016037778589969298,0.011479562736552266
2016-04-08,2047.62,2016-04-08 16:00:00,391,15.38,2016-04-08 16:00:00,390,18.32,2016-04-08 16:00:00,390,20.26,2016-04-08 16:00:00,390,0.0027337319728130654,7.473290499180415e-06,0.023654440000000006,0.03356224,0.04104676,0.007004555855814885,2016-05-09,21.0,0.01812395465724577,2016-07-11,64.0,0.013356474799687646,2016-10-10,128.0,0.01664988414418512,0.01543828534275423,0.027690285200312355,0.009907799999999994,0.0074845200000000014,-0.0012115988014308882,0.012251999857558125
2016-04-11,2042.04,2016-04-11 16:00:00,391,16.07,2016-04-11 16:00:00,390,18.77,2016-04-11 16:00:00,390,20.58,2016-04-11 16:00:00,390,-0.002728834897101714,7.446539895640122e-06,0.025824490000000002,0.035231290000000005,0.04235363999999999,0.009396890798193868,2016-05-11,22.0,0.01800648434787639,2016-07-13,65.0,0.013544585863540416,2016-10-12,129.0,0.016427599201806135,0.017224805652123615,0.028809054136459573,0.009406800000000003,0.007122349999999986,0.0007972064503174794,0.011584248484335959
2016-04-12,2061.73,2016-04-12 16:00:00,391,14.98,2016-04-12 16:00:00,390,18.1,2016-04-12 16:00:00,390,20.04,2016-04-12 16:00:00,390,0.009596127997918537,9.208567255243604e-05,0.022440040000000005,0.032761000000000005,0.04016016,0.008342246088089651,2016-05-12,22.0,0.017756345370331002,2016-07-14,65.0,0.013383519079692175,2016-10-13,129.0,0.014097793911910354,0.015004654629669004,0.026776640920307827,0.01032096,0.007399159999999995,0.00090686071775865,0.011771986290638824
2016-04-13,2082.44,2016-04-13 16:00:00,391,13.82,2016-04-13 16:00:00,390,17.25,2016-04-13 16:00:00,390,19.38,2016-04-13 16:00:00,390,0.009994846932063825,9.989696519538566e-05,0.019099239999999996,0.029756249999999995,0.03755844,0.008054139938662283,2016-05-13,22.0,0.01737274319554812,2016-07-15,65.0,0.013188454656227857,2016-10-14,129.0,0.011045100061337713,0.012383506804451876,0.02436998534377214,0.010657009999999998,0.007802190000000004,0.0013384067431141625,0.011986478539320264
2016-04-14,2082.66,2016-04-14 16:00:00,391,13.73,2016-04-14 16:00:00,390,17.26,2016-04-14 16:00:00,390,19.42,2016-04-14 16:00:00,390,0.00010563972063311458,1.1159750575442493e-08,0.018851290000000003,0.02979076,0.03771364000000001,0.009147101140294865,2016-05-16,22.0,0.017395863964865584,2016-07-18,65.0,0.013207192729383728,2016-10-17,129.0,0.009704188859705138,0.012394896035134415,0.02450644727061628,0.010939469999999996,0.007922880000000007,0.0026907071754292775,0.012111551235481865
2016-04-15,2080.6,2016-04-15 16:00:00,391,13.7,2016-04-15 16:00:00,750,17.2,2016-04-15 16:00:00,390,19.35,2016-04-15 16:00:00,390,-0.0009896091851662782,9.79326339365465e-07,0.018768999999999994,0.029583999999999996,0.03744225,0.009570925468998428,2016-05-16,21.0,0.01766381824185536,2016-07-18,64.0,0.013308445873851412,2016-10-17,128.0,0.009198074531001566,0.011920181758144636,0.024133804126148593,0.010815000000000002,0.007858250000000008,0.0027221072271430696,0.012213622368003958
2016-04-18,2094.35,2016-04-18 16:00:00,391,13.36,2016-04-18 16:00:00,750,16.48,2016-04-18 16:00:00,390,18.71,2016-04-18 16:00:00,390,0.006586929048233775,4.33876342864659e-05,0.01784896,0.027159040000000002,0.03500641000000001,0.009675409224470412,2016-05-18,22.0,0.01730154078869376,2016-07-20,65.0,0.013203597112661317,2016-10-19,129.0,0.008173550775529588,0.009857499211306242,0.021802812887338693,0.009310080000000002,0.007847370000000006,0.0016839484357766537,0.011945313676032451
2016-04-19,2100.75,2016-04-19 16:00:00,391,13.26,2016-04-19 16:00:00,750,16.45,2016-04-19 16:00:00,390,18.62,2016-04-19 16:00:00,390,0.0030511811232991405,9.309706247177004e-06,0.01758276,0.027060249999999994,0.034670440000000004,0.009725090965335702,2016-05-19,22.0,0.017317792832125745,2016-07-21,65.0,0.013189420544566838,2016-10-20,129.0,0.007857669034664297,0.009742457167874249,0.021481019455433167,0.009477489999999995,0.00761019000000001,0.0018847881332099518,0.011738562287558919
2016-04-20,2102.41,2016-04-20 16:00:00,391,13.26,2016-04-20 16:00:00,750,16.57,2016-04-20 16:00:00,390,18.72,2016-04-20 16:00:00,390,0.0007898819394493264,6.239134782682292e-07,0.01758276,0.027456490000000004,0.03504383999999999,0.01012718780272771,2016-05-20,22.0,0.017395743438900026,2016-07-22,65.0,0.013188205997653187,2016-10-21,129.0,0.007455572197272289,0.010060746561099978,0.021855634002346806,0.009873730000000004,0.007587349999999989,0.0026051743638276885,0.011794887441246828
2016-04-21,2091.54,2016-04-21 16:00:00,391,13.67,2016-04-21 16:00:00,750,16.88,2016-04-21 16:00:00,390,19.1,2016-04-21 16:00:00,390,-0.00518366901852195,2.6870424493584315e-05,0.018686889999999998,0.02849343999999999,0.036481,0.009861058979084491,2016-05-23,22.0,0.017325661452009904,2016-07-25,65.0,0.013178381140701948,2016-10-24,129.0,0.008825831020915506,0.011167778547990087,0.023302618859298053,0.009806549999999994,0.007987560000000008,0.0023419475270745806,0.012134840311307966
2016-04-22,2091.63,2016-04-22 16:00:00,391,13.26,2016-04-22 16:00:00,750,16.66,2016-04-22 16:00:00,390,18.98,2016-04-22 16:00:00,390,4.302956849195772e-05,1.8515437646040809e-09,0.01758276,0.02775556,0.03602404,0.010330610997658578,2016-05-23,21.0,0.017596367621743988,2016-07-25,64.0,0.013281333598136892,2016-10-24,128.0,0.007252149002341422,0.01015919237825601,0.022742706401863107,0.0101728,0.008268480000000002,0.002907043375914589,0.012583514023607096
